County,State_Abbreviation,Year,PassRate,Income,County_State,GEOID,geometry
Hancock,GA,2020,,32954,"Hancock, GA",13141,"POLYGON ((-83.274108 33.187238, -83.25239599999999 33.238054, -83.254359 33.243538, -83.253461 33.25929, -83.228674 33.256789999999995, -83.230031 33.276054, -83.178444 33.292046, -83.145856 33.310044999999995, -83.144121 33.339866, -83.16420699999999 33.35503, -83.01285299999999 33.469178, -82.983657 33.447677, -82.951222 33.451786999999996, -82.93965999999999 33.442693999999996, -82.90179499999999 33.438787999999995, -82.872597 33.446416, -82.85195399999999 33.443543, -82.839663 33.43094, -82.824105 33.427627, -82.825807 33.390429999999995, -82.82170599999999 33.374268, -82.802916 33.365035, -82.79245 33.309413, -82.78157399999999 33.304466999999995, -82.785591 33.268726, -82.75584599999999 33.25344, -82.746191 33.246105, -82.748311 33.238348, -82.77799499999999 33.238428, -82.79886599999999 33.221706999999995, -82.82592799999999 33.210501, -82.832047 33.201994, -82.855046 33.196427, -82.867717 33.178402999999996, -82.888866 33.138602999999996, -82.900998 33.128537, -82.914519 33.126792, -82.92667399999999 33.11627, -82.95059599999999 33.107583, -82.97013799999999 33.10928, -82.99093599999999 33.090688, -83.00874 33.080849, -83.05219699999999 33.080681999999996, -83.07346 33.064102999999996, -83.083524 33.063901, -83.100838 33.049864, -83.11881199999999 33.08699, -83.11289599999999 33.098118, -83.109152 33.129829, -83.09886 33.13297, -83.09764899999999 33.151536, -83.19537299999999 33.176336, -83.26365799999999 33.189093, -83.274108 33.187238))"
Hancock,GA,2021,,34989,"Hancock, GA",13141,"POLYGON ((-83.274108 33.187238, -83.25239599999999 33.238054, -83.254359 33.243538, -83.253461 33.25929, -83.228674 33.256789999999995, -83.230031 33.276054, -83.178444 33.292046, -83.145856 33.310044999999995, -83.144121 33.339866, -83.16420699999999 33.35503, -83.01285299999999 33.469178, -82.983657 33.447677, -82.951222 33.451786999999996, -82.93965999999999 33.442693999999996, -82.90179499999999 33.438787999999995, -82.872597 33.446416, -82.85195399999999 33.443543, -82.839663 33.43094, -82.824105 33.427627, -82.825807 33.390429999999995, -82.82170599999999 33.374268, -82.802916 33.365035, -82.79245 33.309413, -82.78157399999999 33.304466999999995, -82.785591 33.268726, -82.75584599999999 33.25344, -82.746191 33.246105, -82.748311 33.238348, -82.77799499999999 33.238428, -82.79886599999999 33.221706999999995, -82.82592799999999 33.210501, -82.832047 33.201994, -82.855046 33.196427, -82.867717 33.178402999999996, -82.888866 33.138602999999996, -82.900998 33.128537, -82.914519 33.126792, -82.92667399999999 33.11627, -82.95059599999999 33.107583, -82.97013799999999 33.10928, -82.99093599999999 33.090688, -83.00874 33.080849, -83.05219699999999 33.080681999999996, -83.07346 33.064102999999996, -83.083524 33.063901, -83.100838 33.049864, -83.11881199999999 33.08699, -83.11289599999999 33.098118, -83.109152 33.129829, -83.09886 33.13297, -83.09764899999999 33.151536, -83.19537299999999 33.176336, -83.26365799999999 33.189093, -83.274108 33.187238))"
Hancock,GA,2022,,35521,"Hancock, GA",13141,"POLYGON ((-83.274108 33.187238, -83.25239599999999 33.238054, -83.254359 33.243538, -83.253461 33.25929, -83.228674 33.256789999999995, -83.230031 33.276054, -83.178444 33.292046, -83.145856 33.310044999999995, -83.144121 33.339866, -83.16420699999999 33.35503, -83.01285299999999 33.469178, -82.983657 33.447677, -82.951222 33.451786999999996, -82.93965999999999 33.442693999999996, -82.90179499999999 33.438787999999995, -82.872597 33.446416, -82.85195399999999 33.443543, -82.839663 33.43094, -82.824105 33.427627, -82.825807 33.390429999999995, -82.82170599999999 33.374268, -82.802916 33.365035, -82.79245 33.309413, -82.78157399999999 33.304466999999995, -82.785591 33.268726, -82.75584599999999 33.25344, -82.746191 33.246105, -82.748311 33.238348, -82.77799499999999 33.238428, -82.79886599999999 33.221706999999995, -82.82592799999999 33.210501, -82.832047 33.201994, -82.855046 33.196427, -82.867717 33.178402999999996, -82.888866 33.138602999999996, -82.900998 33.128537, -82.914519 33.126792, -82.92667399999999 33.11627, -82.95059599999999 33.107583, -82.97013799999999 33.10928, -82.99093599999999 33.090688, -83.00874 33.080849, -83.05219699999999 33.080681999999996, -83.07346 33.064102999999996, -83.083524 33.063901, -83.100838 33.049864, -83.11881199999999 33.08699, -83.11289599999999 33.098118, -83.109152 33.129829, -83.09886 33.13297, -83.09764899999999 33.151536, -83.19537299999999 33.176336, -83.26365799999999 33.189093, -83.274108 33.187238))"
Juneau,WI,2019,42.5925925925926,39955,"Juneau, WI",55057,"POLYGON ((-90.312694 43.981384, -90.312522 44.155198, -90.31268 44.24875, -90.080822 44.249010999999996, -89.902783 44.249472999999995, -89.89758499999999 44.229844, -89.92483299999999 44.213533, -89.905013 44.201603999999996, -89.923811 44.190573, -89.903595 44.191434, -89.901502 44.180575999999995, -89.92043 44.178581, -89.92338699999999 44.152415999999995, -89.93298999999999 44.15036, -89.941713 44.163433999999995, -89.97048199999999 44.167114, -89.976919 44.122538, -89.991416 44.126725, -90.00705599999999 44.121607, -90.004801 44.102677, -90.02627199999999 44.089593, -90.018767 44.047719, -89.998977 44.024045, -90.005887 44.008390999999996, -89.974295 43.99606, -89.96260099999999 43.979236, -89.962711 43.966282, -89.952101 43.924197, -89.98316 43.915667, -89.980676 43.905623, -89.962948 43.883399, -89.961221 43.864027, -89.922308 43.838468, -89.91619299999999 43.82152, -89.902839 43.814085999999996, -89.88977799999999 43.796714, -89.865132 43.783414, -89.843374 43.75805, -89.84125 43.736677, -89.819192 43.692583, -89.807672 43.677194, -89.787005 43.667091, -89.78490099999999 43.641051, -89.785809 43.641048999999995, -89.789891 43.640995, -89.799663 43.640992, -89.837874 43.640929, -90.312404 43.640988, -90.31219399999999 43.731479, -90.31224 43.894466, -90.312693 43.981335, -90.312694 43.981384))"
Juneau,WI,2020,46.03174603174603,42804,"Juneau, WI",55057,"POLYGON ((-90.312694 43.981384, -90.312522 44.155198, -90.31268 44.24875, -90.080822 44.249010999999996, -89.902783 44.249472999999995, -89.89758499999999 44.229844, -89.92483299999999 44.213533, -89.905013 44.201603999999996, -89.923811 44.190573, -89.903595 44.191434, -89.901502 44.180575999999995, -89.92043 44.178581, -89.92338699999999 44.152415999999995, -89.93298999999999 44.15036, -89.941713 44.163433999999995, -89.97048199999999 44.167114, -89.976919 44.122538, -89.991416 44.126725, -90.00705599999999 44.121607, -90.004801 44.102677, -90.02627199999999 44.089593, -90.018767 44.047719, -89.998977 44.024045, -90.005887 44.008390999999996, -89.974295 43.99606, -89.96260099999999 43.979236, -89.962711 43.966282, -89.952101 43.924197, -89.98316 43.915667, -89.980676 43.905623, -89.962948 43.883399, -89.961221 43.864027, -89.922308 43.838468, -89.91619299999999 43.82152, -89.902839 43.814085999999996, -89.88977799999999 43.796714, -89.865132 43.783414, -89.843374 43.75805, -89.84125 43.736677, -89.819192 43.692583, -89.807672 43.677194, -89.787005 43.667091, -89.78490099999999 43.641051, -89.785809 43.641048999999995, -89.789891 43.640995, -89.799663 43.640992, -89.837874 43.640929, -90.312404 43.640988, -90.31219399999999 43.731479, -90.31224 43.894466, -90.312693 43.981335, -90.312694 43.981384))"
Juneau,WI,2021,38.59649122807018,46547,"Juneau, WI",55057,"POLYGON ((-90.312694 43.981384, -90.312522 44.155198, -90.31268 44.24875, -90.080822 44.249010999999996, -89.902783 44.249472999999995, -89.89758499999999 44.229844, -89.92483299999999 44.213533, -89.905013 44.201603999999996, -89.923811 44.190573, -89.903595 44.191434, -89.901502 44.180575999999995, -89.92043 44.178581, -89.92338699999999 44.152415999999995, -89.93298999999999 44.15036, -89.941713 44.163433999999995, -89.97048199999999 44.167114, -89.976919 44.122538, -89.991416 44.126725, -90.00705599999999 44.121607, -90.004801 44.102677, -90.02627199999999 44.089593, -90.018767 44.047719, -89.998977 44.024045, -90.005887 44.008390999999996, -89.974295 43.99606, -89.96260099999999 43.979236, -89.962711 43.966282, -89.952101 43.924197, -89.98316 43.915667, -89.980676 43.905623, -89.962948 43.883399, -89.961221 43.864027, -89.922308 43.838468, -89.91619299999999 43.82152, -89.902839 43.814085999999996, -89.88977799999999 43.796714, -89.865132 43.783414, -89.843374 43.75805, -89.84125 43.736677, -89.819192 43.692583, -89.807672 43.677194, -89.787005 43.667091, -89.78490099999999 43.641051, -89.785809 43.641048999999995, -89.789891 43.640995, -89.799663 43.640992, -89.837874 43.640929, -90.312404 43.640988, -90.31219399999999 43.731479, -90.31224 43.894466, -90.312693 43.981335, -90.312694 43.981384))"
Juneau,WI,2022,31.72413793103448,46696,"Juneau, WI",55057,"POLYGON ((-90.312694 43.981384, -90.312522 44.155198, -90.31268 44.24875, -90.080822 44.249010999999996, -89.902783 44.249472999999995, -89.89758499999999 44.229844, -89.92483299999999 44.213533, -89.905013 44.201603999999996, -89.923811 44.190573, -89.903595 44.191434, -89.901502 44.180575999999995, -89.92043 44.178581, -89.92338699999999 44.152415999999995, -89.93298999999999 44.15036, -89.941713 44.163433999999995, -89.97048199999999 44.167114, -89.976919 44.122538, -89.991416 44.126725, -90.00705599999999 44.121607, -90.004801 44.102677, -90.02627199999999 44.089593, -90.018767 44.047719, -89.998977 44.024045, -90.005887 44.008390999999996, -89.974295 43.99606, -89.96260099999999 43.979236, -89.962711 43.966282, -89.952101 43.924197, -89.98316 43.915667, -89.980676 43.905623, -89.962948 43.883399, -89.961221 43.864027, -89.922308 43.838468, -89.91619299999999 43.82152, -89.902839 43.814085999999996, -89.88977799999999 43.796714, -89.865132 43.783414, -89.843374 43.75805, -89.84125 43.736677, -89.819192 43.692583, -89.807672 43.677194, -89.787005 43.667091, -89.78490099999999 43.641051, -89.785809 43.641048999999995, -89.789891 43.640995, -89.799663 43.640992, -89.837874 43.640929, -90.312404 43.640988, -90.31219399999999 43.731479, -90.31224 43.894466, -90.312693 43.981335, -90.312694 43.981384))"
Dade,GA,2019,20.09803921568627,35063,"Dade, GA",13083,"POLYGON ((-85.605165 34.984677999999995, -85.55259257343901 34.984030204665096, -85.47410531586509 34.9830630878201, -85.466713 34.982972, -85.384967 34.982987, -85.363919 34.983374999999995, -85.37459799999999 34.961964, -85.418392 34.899805, -85.43370999999999 34.875077, -85.450561 34.831677, -85.450409 34.759240999999996, -85.45935399999999 34.751639, -85.461957 34.731771, -85.49052999999999 34.69911, -85.49079499999999 34.669449, -85.53410097210269 34.62385567623, -85.534339 34.625082, -85.541275 34.656701, -85.54127799999999 34.656783, -85.552463 34.708138, -85.55249099999999 34.708321, -85.561424 34.750079, -85.58314899999999 34.860371, -85.595165 34.924171, -85.595193 34.924330999999995, -85.598782 34.944915, -85.599386 34.951766, -85.605165 34.984677999999995))"
Dade,GA,2020,20.57142857142857,37930,"Dade, GA",13083,"POLYGON ((-85.605165 34.984677999999995, -85.55259257343901 34.984030204665096, -85.47410531586509 34.9830630878201, -85.466713 34.982972, -85.384967 34.982987, -85.363919 34.983374999999995, -85.37459799999999 34.961964, -85.418392 34.899805, -85.43370999999999 34.875077, -85.450561 34.831677, -85.450409 34.759240999999996, -85.45935399999999 34.751639, -85.461957 34.731771, -85.49052999999999 34.69911, -85.49079499999999 34.669449, -85.53410097210269 34.62385567623, -85.534339 34.625082, -85.541275 34.656701, -85.54127799999999 34.656783, -85.552463 34.708138, -85.55249099999999 34.708321, -85.561424 34.750079, -85.58314899999999 34.860371, -85.595165 34.924171, -85.595193 34.924330999999995, -85.598782 34.944915, -85.599386 34.951766, -85.605165 34.984677999999995))"
Dade,GA,2021,35.07462686567164,40794,"Dade, GA",13083,"POLYGON ((-85.605165 34.984677999999995, -85.55259257343901 34.984030204665096, -85.47410531586509 34.9830630878201, -85.466713 34.982972, -85.384967 34.982987, -85.363919 34.983374999999995, -85.37459799999999 34.961964, -85.418392 34.899805, -85.43370999999999 34.875077, -85.450561 34.831677, -85.450409 34.759240999999996, -85.45935399999999 34.751639, -85.461957 34.731771, -85.49052999999999 34.69911, -85.49079499999999 34.669449, -85.53410097210269 34.62385567623, -85.534339 34.625082, -85.541275 34.656701, -85.54127799999999 34.656783, -85.552463 34.708138, -85.55249099999999 34.708321, -85.561424 34.750079, -85.58314899999999 34.860371, -85.595165 34.924171, -85.595193 34.924330999999995, -85.598782 34.944915, -85.599386 34.951766, -85.605165 34.984677999999995))"
Dade,GA,2022,36.28318584070796,41920,"Dade, GA",13083,"POLYGON ((-85.605165 34.984677999999995, -85.55259257343901 34.984030204665096, -85.47410531586509 34.9830630878201, -85.466713 34.982972, -85.384967 34.982987, -85.363919 34.983374999999995, -85.37459799999999 34.961964, -85.418392 34.899805, -85.43370999999999 34.875077, -85.450561 34.831677, -85.450409 34.759240999999996, -85.45935399999999 34.751639, -85.461957 34.731771, -85.49052999999999 34.69911, -85.49079499999999 34.669449, -85.53410097210269 34.62385567623, -85.534339 34.625082, -85.541275 34.656701, -85.54127799999999 34.656783, -85.552463 34.708138, -85.55249099999999 34.708321, -85.561424 34.750079, -85.58314899999999 34.860371, -85.595165 34.924171, -85.595193 34.924330999999995, -85.598782 34.944915, -85.599386 34.951766, -85.605165 34.984677999999995))"
Dougherty,GA,2019,4.3010752688172,36363,"Dougherty, GA",13095,"POLYGON ((-84.456874 31.586520999999998, -84.44708899999999 31.604452, -84.45039799999999 31.621868, -84.29780099999999 31.621951, -84.261066 31.622415999999998, -84.043213 31.623572999999997, -84.02891 31.64836, -84.01840399999999 31.650274, -83.993374 31.650033999999998, -84.012509 31.633619, -83.996246 31.625169, -83.997087 31.507573999999998, -83.997468 31.47601, -83.982582 31.462677999999997, -83.99767899999999 31.462773, -83.997796 31.443752999999997, -84.115916 31.442677, -84.13776899999999 31.442677, -84.14112399999999 31.440178999999997, -84.211593 31.435855999999998, -84.429876 31.436660999999997, -84.412521 31.45693, -84.432705 31.507448999999998, -84.44734799999999 31.544197999999998, -84.454923 31.548330999999997, -84.456874 31.586520999999998))"
Dougherty,GA,2020,9.09090909090909,40963,"Dougherty, GA",13095,"POLYGON ((-84.456874 31.586520999999998, -84.44708899999999 31.604452, -84.45039799999999 31.621868, -84.29780099999999 31.621951, -84.261066 31.622415999999998, -84.043213 31.623572999999997, -84.02891 31.64836, -84.01840399999999 31.650274, -83.993374 31.650033999999998, -84.012509 31.633619, -83.996246 31.625169, -83.997087 31.507573999999998, -83.997468 31.47601, -83.982582 31.462677999999997, -83.99767899999999 31.462773, -83.997796 31.443752999999997, -84.115916 31.442677, -84.13776899999999 31.442677, -84.14112399999999 31.440178999999997, -84.211593 31.435855999999998, -84.429876 31.436660999999997, -84.412521 31.45693, -84.432705 31.507448999999998, -84.44734799999999 31.544197999999998, -84.454923 31.548330999999997, -84.456874 31.586520999999998))"
Dougherty,GA,2021,3.1914893617021196,46317,"Dougherty, GA",13095,"POLYGON ((-84.456874 31.586520999999998, -84.44708899999999 31.604452, -84.45039799999999 31.621868, -84.29780099999999 31.621951, -84.261066 31.622415999999998, -84.043213 31.623572999999997, -84.02891 31.64836, -84.01840399999999 31.650274, -83.993374 31.650033999999998, -84.012509 31.633619, -83.996246 31.625169, -83.997087 31.507573999999998, -83.997468 31.47601, -83.982582 31.462677999999997, -83.99767899999999 31.462773, -83.997796 31.443752999999997, -84.115916 31.442677, -84.13776899999999 31.442677, -84.14112399999999 31.440178999999997, -84.211593 31.435855999999998, -84.429876 31.436660999999997, -84.412521 31.45693, -84.432705 31.507448999999998, -84.44734799999999 31.544197999999998, -84.454923 31.548330999999997, -84.456874 31.586520999999998))"
Dougherty,GA,2022,5.78034682080924,44681,"Dougherty, GA",13095,"POLYGON ((-84.456874 31.586520999999998, -84.44708899999999 31.604452, -84.45039799999999 31.621868, -84.29780099999999 31.621951, -84.261066 31.622415999999998, -84.043213 31.623572999999997, -84.02891 31.64836, -84.01840399999999 31.650274, -83.993374 31.650033999999998, -84.012509 31.633619, -83.996246 31.625169, -83.997087 31.507573999999998, -83.997468 31.47601, -83.982582 31.462677999999997, -83.99767899999999 31.462773, -83.997796 31.443752999999997, -84.115916 31.442677, -84.13776899999999 31.442677, -84.14112399999999 31.440178999999997, -84.211593 31.435855999999998, -84.429876 31.436660999999997, -84.412521 31.45693, -84.432705 31.507448999999998, -84.44734799999999 31.544197999999998, -84.454923 31.548330999999997, -84.456874 31.586520999999998))"
Mitchell,GA,2019,,36115,"Mitchell, GA",13205,"POLYGON ((-84.506777 31.123241999999998, -84.460531 31.166142999999998, -84.420169 31.197589999999998, -84.41216 31.190139, -84.40435 31.199143, -84.409044 31.210051, -84.393956 31.229692999999997, -84.366588 31.239774999999998, -84.359736 31.258982999999997, -84.340672 31.278713999999997, -84.335478 31.291586, -84.340752 31.305144, -84.31312 31.322339999999997, -84.270155 31.332791, -84.267461 31.341621, -84.255017 31.335756999999997, -84.233268 31.341444, -84.225112 31.356033, -84.201019 31.355558, -84.194552 31.392574999999997, -84.175871 31.398006, -84.177118 31.410646, -84.153266 31.413698999999998, -84.14112399999999 31.440178999999997, -84.13776899999999 31.442677, -84.115916 31.442677, -83.997796 31.443752999999997, -83.99942999999999 31.334965999999998, -84.002977 31.11189, -84.013851 31.102435999999997, -84.00320099999999 31.102349, -84.003627 31.077289999999998, -84.008701 31.077153, -84.116644 31.077970999999998, -84.376612 31.078882999999998, -84.508078 31.078400000000002, -84.506777 31.123241999999998))"
